"order_id","is_returned","order_sales","order_profit","has_high_discount"
US-2015-LS1723018-42316,0,65.50,-52.24,1
US-2015-LS1724518-42261,0,911.33,-615.19,1
US-2015-LT16765140-42136,0,201.58,20.16,1
US-2015-LT17110140-42299,0,5.18,-7.76,1
US-2015-LW1699018-42191,0,40.37,-51.49,1
US-2015-LW1699036-42191,0,80.74,-11.12,1
US-2015-MA1799536-42076,0,56.54,-9.90,1
US-2015-MA1799555-42139,0,19.01,-0.37,1
US-2015-MC18100140-42355,0,234.69,-34.01,1
US-2015-MD1735018-42287,0,133.27,-126.65,1
US-2015-MD1735055-42317,0,357.60,-124.44,1
US-2015-MD1786082-42322,0,586.08,5.52,1
US-2015-ME1772536-42010,0,450.60,-256.86,1
US-2015-ME1772555-42231,0,21.96,-2.24,1
US-2015-ME1801036-42139,0,658.74,-189.34,1
US-2015-MG18145140-42250,0,755.10,-137.49,1
US-2015-MH1762018-42342,1,937.04,-1055.42,1
US-2015-MH1811598-42265,0,461.78,-186.80,1
US-2015-MK17905101-42259,0,90.24,-10.56,1
US-2015-ML1804018-42209,0,3.50,-4.20,1
US-2015-ML1804098-42209,0,5.24,-2.46,1
US-2015-MM17920140-42013,0,1018.10,-373.30,1
US-2015-MM1792036-42145,0,23.78,0.82,1
US-2015-MM179205-42126,0,22.46,-0.04,1
US-2015-MM1792055-42262,0,47.10,-16.50,1
US-2015-MM18055140-42184,0,24.96,11.23,0
US-2015-MM18055140-42328,0,160.27,-258.60,1
US-2015-MO17950140-42096,0,130.29,-79.31,1
US-2015-MP1747036-42179,0,209.20,1.56,1
US-2015-MP17965140-42112,1,544.41,22.28,1
US-2015-MP17965140-42202,0,231.92,5.80,1
US-2015-MP17965140-42279,0,26.90,13.18,0
US-2015-MS1736555-42178,0,136.27,-27.29,1
US-2015-MV1819018-42075,0,900.20,-810.52,1
US-2015-MW18220140-42356,0,166.24,24.94,0
US-2015-MW1822036-42117,1,198.53,-49.63,1
US-2015-MW1822098-42205,0,127.12,-76.38,1
US-2015-NC18415140-42112,0,115.44,30.01,0
US-2015-NC1841536-42180,0,314.33,-20.55,1
US-2015-ND18460140-42198,0,38.88,18.66,0
US-2015-NF18475140-42184,0,269.98,72.89,0
US-2015-NF18595140-42076,0,1242.90,194.72,1
US-2015-NG18355140-42262,0,111.90,8.05,1
US-2015-NK1849098-42079,0,30.14,-9.06,1
US-2015-NL18310140-42241,0,146.74,34.26,1
US-2015-NM18445140-42149,0,149.20,68.21,0
US-2015-NM18520140-42274,0,39.37,-35.37,1
US-2015-NM18520140-42339,0,6.69,-4.01,1
US-2015-NP1868518-42077,0,67.96,-86.74,1
US-2015-NP1868555-42077,0,101.94,-52.76,1
US-2015-NR18550143-42162,0,67.03,-23.57,1
US-2015-NS1850582-42335,0,194.53,-17.03,1
US-2015-NS18640140-42223,0,77.58,20.17,0
US-2015-NS18640140-42297,0,255.99,92.48,0
US-2015-NW18400140-42132,0,3384.51,1082.95,1
US-2015-ON18715140-42141,0,47.37,-44.99,1
US-2015-ON18715140-42271,0,6.85,0.60,1
US-2015-PA190605-42266,0,209.81,-96.71,1
US-2015-PA1906055-42180,0,160.99,-18.83,1
US-2015-PB1910582-42267,0,60.37,-25.19,1
US-2015-PC1874536-42139,0,145.84,-24.32,1
US-2015-PC1874555-42157,0,790.98,-381.62,1
US-2015-PF19120140-42264,0,7678.22,543.28,1
US-2015-PF191655-42251,0,9.02,-4.82,1
US-2015-PF1916582-42175,0,9.56,-2.72,1
US-2015-PG18820140-42113,0,329.96,-564.98,1
US-2015-PG18820140-42212,0,29.97,0.30,0
US-2015-PM18940143-42339,0,776.53,-479.59,1
US-2015-PM19135140-42357,0,3332.97,426.81,1
US-2015-PO1886536-42349,0,1337.20,-168.70,1
US-2015-PO1886555-42038,0,7.04,-2.84,1
US-2015-PO19180140-42227,0,149.96,37.61,0
US-2015-PO1918082-42234,0,1058.28,-2.12,0
US-2015-PO19195143-42082,1,73.10,-1.30,1
US-2015-PO1919518-42082,0,48.74,-25.66,1
US-2015-PP1895536-42273,0,16.64,-2.50,1
US-2015-PR18880101-42297,0,986.90,-115.18,1
US-2015-PR18880140-42357,0,158.38,13.86,1
US-2015-PR1888098-42273,0,268.85,-53.79,1
US-2015-PS18970140-42124,0,213.12,-15.22,1
US-2015-PT1909018-42148,0,42.43,-12.77,1
US-2015-PW19240140-42120,0,408.42,-5.83,1
US-2015-PW19240140-42341,0,359.50,-29.61,0
US-2015-QJ1925555-42089,0,682.38,-226.94,1
US-2015-RA19915140-42205,0,1454.83,-169.70,1
US-2015-RB19435140-42092,0,295.68,134.81,0
US-2015-RB1943555-42287,0,549.61,-168.23,1
US-2015-RB1943598-42307,0,6.41,-3.97,1
US-2015-RB1946536-42119,0,244.18,14.52,1
US-2015-RB1957055-42082,0,625.82,-160.80,1
US-2015-RB1970555-42126,0,246.46,-32.86,1
US-2015-RB19795140-42210,0,25.18,-18.46,1
US-2015-RB1979518-42044,0,49.30,-40.70,1
US-2015-RB1979536-42317,0,23.62,-5.62,1
US-2015-RC19825101-42352,0,101.76,-57.74,1
US-2015-RD19585140-42316,0,263.96,76.55,0
US-2015-RD1958582-42352,0,87.30,-36.40,1
US-2015-RF19735140-42112,0,21.93,10.31,0
US-2015-RK1930018-42146,0,20.72,-31.08,1
US-2015-RK1930018-42313,0,176.14,-48.46,1
US-2015-RK1930055-42313,0,132.11,-92.49,1
US-2015-RM197505-42300,0,161.53,-29.63,1
US-2015-RM1975098-42082,0,9.98,-2.86,1
US-2015-RR19525140-42343,0,97.42,10.96,1
US-2015-RR1952555-42322,0,12.31,-0.01,1
US-2015-RS1942098-42172,0,483.22,-197.56,1
US-2015-RS19765140-42190,0,16.71,5.01,1
US-2015-RS1987036-42315,0,285.70,-35.74,1
US-2015-SC2026082-42085,0,633.92,-39.62,1
US-2015-SC2057555-42255,0,242.40,-52.56,1
US-2015-SC2057582-42322,0,317.91,-48.15,1
US-2015-SC20680140-42271,0,821.94,213.70,0
US-2015-SC2068018-42229,0,26.40,-30.36,1
US-2015-SC206805-42348,0,306.99,-21.57,1
US-2015-SC20725140-42273,0,1116.48,372.68,1
US-2015-SC2072555-42320,0,603.78,-375.30,1
US-2015-SC2084518-42366,0,466.85,-211.99,1
US-2015-SE2011098-42265,0,517.50,-189.80,1
US-2015-SF20065140-42333,0,13.12,1.48,1
US-2015-SG20605140-42344,1,1782.17,162.96,0
US-2015-SG2060518-42286,1,25.04,-25.16,1
US-2015-SH1997555-42342,0,808.94,-204.42,1
US-2015-SJ2021518-42273,0,120.74,-135.94,1
US-2015-SJ2021582-42273,0,181.12,-75.56,1
US-2015-SK1999055-42160,0,169.71,-38.17,1
US-2015-SL20155140-42198,0,41.57,-66.51,1
US-2015-SL2015518-42216,0,241.56,-343.34,1
US-2015-SL2015555-42252,0,444.31,-140.87,1
US-2015-SL2015582-42152,0,585.46,-0.02,1
US-2015-SM20320140-42237,1,837.45,-230.17,1
US-2015-SM20950140-42089,0,1098.53,285.62,0
US-2015-SO20335140-42288,0,979.95,-380.51,1
US-2015-SO2033555-42329,0,39.10,-18.90,1
US-2015-SP20860140-42232,1,832.44,-115.91,1
US-2015-SP208605-42258,0,409.82,-245.94,1
US-2015-SR2042536-42301,0,318.75,-23.73,1
US-2015-SR2074055-42310,0,178.05,-43.71,1
US-2015-SS2014098-42268,0,30.42,-2.58,1
US-2015-SS2041037-42154,0,405.09,-57.55,1
US-2015-ST2053018-42311,0,20.25,-20.21,1
US-2015-ST2053036-42072,0,15.82,-2.18,1
US-2015-SV2036555-42070,0,159.78,-32.22,1
US-2015-SV2036582-42197,1,264.82,-66.20,1
US-2015-SV2036598-42252,0,624.15,-300.21,1
US-2015-SV209355-42331,0,438.58,-56.94,1
US-2015-SW20455140-42253,0,85.98,22.35,0
US-2015-SW2075555-42166,0,161.96,-23.16,1
US-2015-TB2128055-42349,0,94.03,-24.29,1
US-2015-TB2140098-42279,0,51.26,-12.82,1
US-2015-TB21520140-42264,0,3329.43,-1647.93,1
US-2015-TC21535140-42159,0,65.72,26.31,0
US-2015-TC2153518-42196,0,186.28,-104.30,1
US-2015-TD2099598-42162,0,509.04,-8.52,1
US-2015-TH2155054-42308,0,39.02,-11.54,1
US-2015-TN210405-42251,0,242.56,-73.58,1
US-2015-TS21085140-42204,0,2.03,-1.35,1
US-2015-TS2120536-42174,0,181.96,-9.52,1
US-2015-TS2134055-42086,0,15.82,-7.94,1
US-2015-TS21370140-42244,0,2799.96,874.99,1
US-2015-TS2150536-42262,0,27.36,-4.84,1
US-2015-TS2150598-42299,0,80.11,-42.15,1
US-2015-TS2161036-42216,1,772.47,38.49,1
US-2015-TT21265143-42366,1,1461.43,-580.35,1
US-2015-TT21460143-42292,0,339.91,-34.59,1
US-2015-TZ2144582-42340,0,241.97,0.53,1
US-2015-VD21670140-42062,0,551.27,15.57,1
US-2015-VS21820140-42148,0,610.31,-176.60,1
US-2015-VW21775143-42211,0,78.00,-28.44,1
US-2015-VW2177518-42320,0,40.92,-58.38,1
US-2015-VW2177554-42320,0,61.38,-37.92,1
US-2015-WB21850140-42226,0,711.78,21.89,1
US-2015-WB2185082-42258,0,198.58,65.90,1
US-2015-YS2188055-42329,0,658.15,-84.33,1
US-2016-AA10375101-42549,0,243.48,-436.72,1
US-2016-AA1037554-42715,0,18.90,-34.02,1
US-2016-AA1037582-42707,0,367.23,-190.83,1
US-2016-AB100155-42521,0,81.15,-31.45,1
US-2016-AB1001582-42674,0,113.60,-9.48,1
US-2016-AB10060140-42443,0,334.20,106.51,0
US-2016-AB1006055-42443,0,12.10,-0.22,1
US-2016-AB10105140-42639,0,393.17,-204.45,1
US-2016-AB1015036-42461,0,103.36,-3.92,1
US-2016-AB10255140-42548,0,13.62,3.57,1
US-2016-AC10450143-42686,0,93.95,-3.87,1
US-2016-AC10615143-42714,0,3.53,-0.59,1
US-2016-AC1066055-42485,0,622.94,-456.94,1
US-2016-AD1018082-42475,0,509.70,-50.98,1
US-2016-AG102705-42696,0,418.27,-148.29,1
US-2016-AG1030055-42506,0,572.32,-77.94,1
US-2016-AG1033018-42596,0,508.16,-719.36,1
US-2016-AG1039036-42650,0,56.33,-3.91,1
US-2016-AG1049554-42581,0,21.36,-14.24,1
US-2016-AG1052536-42680,0,121.78,-4.58,1
US-2016-AG1052555-42458,0,78.34,-22.22,1
US-2016-AG1067598-42482,0,166.18,-2.78,1
US-2016-AG1076518-42618,0,92.83,-70.05,1
US-2016-AG1076598-42672,0,26.64,-8.88,1
US-2016-AH1003036-42518,0,858.15,0.39,1
US-2016-AH1007582-42631,0,47.64,-10.36,1
US-2016-AH102105-42440,0,596.45,-915.91,1
US-2016-AH1021098-42570,0,266.97,-179.39,1
US-2016-AH10585143-42674,0,246.48,-37.02,1
US-2016-AH1058518-42674,0,164.32,-119.18,1
US-2016-AJ1078018-42483,0,65.95,-72.55,1
US-2016-AJ10945143-42519,0,114.06,-3.34,1
US-2016-AJ109455-42595,1,521.49,-773.67,1
US-2016-AJ1096055-42673,0,20.48,-0.70,1
US-2016-AM1070582-42434,0,128.48,-17.14,1
US-2016-AP10720140-42622,0,188.70,20.86,0
US-2016-AP10720140-42711,1,1018.30,227.84,1
US-2016-AP10915140-42477,0,12.84,3.72,0
US-2016-AR104055-42637,0,129.28,-43.10,1
US-2016-AR10825140-42619,1,347.80,-24.84,1
US-2016-AR1082598-42686,0,346.96,-190.14,1
US-2016-AS1009018-42463,0,573.07,-326.09,1
US-2016-AS1013536-42673,0,182.38,-76.04,1
US-2016-AS10225143-42524,0,173.69,-58.61,1
US-2016-AS102255-42696,0,267.31,-50.77,1
US-2016-AS10285140-42680,0,23.99,-15.99,1
US-2016-AS10285140-42686,0,2678.94,241.10,0
US-2016-AS10630140-42636,0,13.28,6.37,0
US-2016-BB1099098-42404,0,145.84,-24.32,1
US-2016-BC11125140-42630,0,12.96,6.35,0
US-2016-BD1156036-42535,0,69.50,3.90,1
US-2016-BD11770140-42440,0,39.99,7.50,1
US-2016-BE1133518-42662,0,163.27,-148.93,1
US-2016-BE1141055-42522,0,22.61,-6.79,1
US-2016-BE11455140-42497,0,54.48,15.25,0
US-2016-BF11005140-42580,0,327.42,-388.28,1
US-2016-BF11020101-42722,0,676.46,-336.38,1
US-2016-BF11170140-42491,0,22.61,-10.17,1
US-2016-BG1103555-42679,0,32.11,-18.29,1
US-2016-BG11695140-42732,0,845.49,-12.08,1
US-2016-BG1169598-42617,0,311.29,-63.59,1
US-2016-BH1171082-42525,0,128.30,-83.44,1
US-2016-BM1114018-42574,0,380.25,-121.41,1
US-2016-BN11470143-42535,0,172.80,-28.80,1
US-2016-BP1109518-42659,0,389.90,-211.66,1
US-2016-BP11230140-42720,0,14.76,4.28,0
US-2016-BP1129098-42601,0,21.78,-2.62,1
US-2016-BP1129098-42650,0,90.48,-37.36,1
US-2016-BS11365140-42477,0,9135.19,2381.16,0
US-2016-BS1138018-42678,0,66.35,-19.93,1
US-2016-BS1138082-42465,0,220.01,70.05,1
US-2016-BS1159055-42673,0,58.80,-18.70,1
US-2016-BT11440140-42540,0,76.86,26.90,1
US-2016-BT1144018-42419,0,20.26,-5.10,1
US-2016-BT1144098-42734,0,1578.17,-6.65,1
US-2016-BT11485101-42630,0,139.03,-32.45,1
US-2016-BV11245140-42421,0,405.30,110.98,0
US-2016-BW11110140-42652,0,51.71,-32.32,1
US-2016-BW111105-42696,0,63.44,-13.88,1
US-2016-BW1120018-42710,0,365.71,-246.89,1
US-2016-BW112005-42729,0,95.17,-15.39,1
US-2016-BW1120098-42376,0,158.38,-70.28,1
US-2016-CA12055140-42697,0,134.27,47.00,1
US-2016-CA12310140-42372,1,376.64,2.10,1
US-2016-CA12775140-42716,0,6.67,1.67,1
US-2016-CA1277582-42728,0,62.18,-2.30,1
US-2016-CB1241582-42672,0,100.66,-43.34,1
US-2016-CB12535140-42392,0,1672.31,452.44,0
US-2016-CB1253582-42634,0,733.59,-118.27,1
US-2016-CC1210055-42728,0,46.08,-26.18,1
US-2016-CC1237082-42637,0,245.68,14.00,1
US-2016-CC12430140-42631,0,12.32,5.91,0
US-2016-CC12430140-42633,0,18.19,6.05,1
US-2016-CC12475140-42682,0,14.96,0.30,0
US-2016-CC1247555-42645,0,241.87,-60.35,1
US-2016-CC12670101-42539,0,1007.09,-485.83,1
US-2016-CC12670140-42721,0,4.79,-7.90,1
US-2016-CD1192098-42484,1,370.88,-124.14,1
US-2016-CD127905-42459,0,36.77,-13.47,1
US-2016-CG1204018-42708,0,15.76,-18.54,1
US-2016-CG1252051-42485,0,1974.39,303.67,0
US-2016-CJ12010140-42440,0,176.78,-22.10,1
US-2016-CJ12010140-42708,0,413.01,79.22,1
US-2016-CJ120105-42716,0,119.52,-51.84,1
US-2016-CJ1201098-42426,0,35.53,-0.65,1
US-2016-CK12205140-42568,0,644.20,-143.42,1
US-2016-CK1220518-42692,0,91.71,-45.93,1
US-2016-CK12595140-42528,0,678.87,280.80,0
US-2016-CK1259555-42542,0,673.70,-260.06,1
US-2016-CK12760140-42401,0,56.45,14.68,0
US-2016-CK1276098-42682,0,350.12,-182.92,1
US-2016-CL11890140-42706,0,16.74,4.35,0
US-2016-CM11935140-42391,0,530.27,-56.90,1
US-2016-CM1216055-42666,0,1068.79,27.57,1
US-2016-CM12235140-42702,0,39.81,3.98,1
US-2016-CM1223518-42634,0,55.24,-55.26,1
US-2016-CM1238518-42716,0,388.01,-375.69,1
US-2016-CM12655140-42688,0,2294.90,599.66,0
US-2016-CM1265536-42522,0,800.42,-49.68,1
US-2016-CP12340140-42658,0,177.00,30.09,0
US-2016-CR1273018-42724,0,1520.29,-1130.45,1
US-2016-CS11950140-42461,0,312.76,-59.64,1
US-2016-CS12130140-42611,0,124.06,13.75,1
US-2016-CS12175132-42467,0,139.88,-34.22,1
US-2016-CS12175140-42478,0,79.12,13.85,1
US-2016-CS124605-42449,0,62.32,-0.02,1
US-2016-CS1249036-42701,0,60.56,-4.60,1
US-2016-CT11995140-42596,0,244.30,-187.96,1
US-2016-CT11995140-42701,0,494.98,-115.50,1
US-2016-CV122955-42590,0,604.08,-335.44,1
US-2016-CV12805140-42500,0,1013.79,-46.05,1
US-2016-CY12745140-42617,0,87.28,41.02,0
US-2016-CY127455-42491,0,129.47,-8.67,1
US-2016-DA134505-42657,0,363.60,-78.84,1
US-2016-DA1345055-42526,0,2180.24,-690.54,1
US-2016-DB13210140-42456,0,187.62,-12.08,1
US-2016-DB13210140-42705,0,36.19,2.71,1
US-2016-DB1321098-42719,0,556.70,-18.58,1
US-2016-DB13270140-42595,0,37.31,2.80,1
US-2016-DB1366055-42682,0,654.29,-125.45,1
US-2016-DC1328555-42623,0,242.13,-52.91,1
US-2016-DC1328555-42724,0,160.89,-18.41,1
US-2016-DD13570140-42605,0,4.31,-6.90,1
US-2016-DG13300140-42605,0,19.44,9.33,0
US-2016-DH1367555-42709,0,6.72,-1.24,1
US-2016-DJ134205-42668,0,143.71,-3.71,1
US-2016-DJ1363018-42694,0,15.41,-5.79,1
US-2016-DK12835140-42714,0,82.92,-31.38,1
US-2016-DK1289555-42731,0,735.35,-226.31,1
US-2016-DK13375140-42569,0,656.40,163.41,1
US-2016-DK13375140-42574,0,1137.40,197.56,0
US-2016-DL12865140-42639,1,1059.10,250.73,1
US-2016-DL128655-42434,0,18.53,-8.35,1
US-2016-DL12925101-42376,0,363.03,-148.43,1
US-2016-DL1292518-42627,0,54.78,-46.26,1
US-2016-DL129255-42625,0,68.80,-45.86,1
US-2016-DL1331555-42732,1,74.64,-33.76,1
US-2016-DL1333018-42615,0,52.22,-47.02,1
US-2016-DL1333055-42545,0,177.30,7.44,1
US-2016-DM1295555-42674,0,12.31,-7.01,1
US-2016-DM13345143-42532,0,17.46,-2.64,1
US-2016-DM1352582-42724,0,497.11,30.11,0
US-2016-DN1369018-42418,0,985.25,-936.03,1
US-2016-DP1300018-42640,0,340.68,-287.72,1
US-2016-DP1300098-42706,1,62.34,-11.64,1
US-2016-DR12880140-42454,1,403.17,25.20,1
US-2016-DR12880140-42609,0,282.95,95.73,0
US-2016-DR12940140-42648,0,5549.41,2640.48,0
US-2016-DS1303018-42521,0,144.62,-88.14,1
US-2016-DS1303018-42654,0,156.53,-90.07,1
US-2016-DS1318098-42722,0,218.84,-98.50,1
US-2016-DV1304554-42646,0,718.87,-83.21,1
US-2016-DW13195140-42695,0,448.42,-34.06,1
US-2016-DW13480101-42435,0,37.15,-7.49,1
US-2016-DW1354018-42390,0,829.85,-449.07,1
US-2016-DW1358536-42627,0,483.41,-612.43,1
US-2016-DW1358598-42632,0,99.11,-54.55,1
US-2016-EA1403536-42650,1,54.58,-1.86,1
US-2016-EB13705140-42437,0,21.07,1.58,1
US-2016-EB13750140-42638,0,63.20,23.38,0
US-2016-EB13930140-42666,0,39.92,11.18,0
US-2016-EB13975140-42373,0,959.97,120.00,1
US-2016-EB13975140-42654,0,24.71,-7.11,1
US-2016-EB1397536-42590,0,10.05,-1.65,1
US-2016-EB1417018-42632,0,145.11,-128.21,1
US-2016-EC14050140-42717,0,299.07,43.09,0
US-2016-EG13900140-42708,0,1165.33,46.31,1
US-2016-EG1390082-42697,0,94.70,-0.04,1
US-2016-EH13765140-42524,0,93.06,36.53,1
US-2016-EH13945140-42694,1,296.67,28.14,1
US-2016-EH13945140-42701,0,78.76,-57.76,1
US-2016-EH14125140-42633,0,703.68,-53.56,1
US-2016-EH1412555-42670,0,25.70,-17.14,1
US-2016-EH14185143-42447,0,207.17,-20.75,1
US-2016-EL137355-42728,0,42.72,-28.48,1
US-2016-EL1373555-42477,0,182.30,-82.06,1
US-2016-EM138105-42630,0,119.53,-50.35,1
US-2016-EM13960143-42623,0,11.47,-3.29,1
US-2016-EM14140140-42732,0,20.16,9.88,0
US-2016-EM1420055-42485,0,7.68,-3.08,1
US-2016-EP13915140-42662,0,307.92,-34.64,1
US-2016-EP13915140-42680,0,2007.90,-366.64,1
US-2016-EP13915140-42700,0,59.98,17.99,0
US-2016-ES1402055-42560,0,61.85,-14.47,1
US-2016-ES1408036-42632,0,243.18,-44.62,1
US-2016-FC1424536-42513,0,43.52,-7.08,1
US-2016-FC143355-42700,0,224.55,-71.27,1
US-2016-FM14215140-42503,0,82.37,-19.56,1
US-2016-FM1429082-42511,0,232.62,-131.88,1
US-2016-FM14380140-42716,0,663.95,8.31,1
US-2016-FO14305140-42675,1,32.06,11.22,1
US-2016-FP14320140-42731,0,33.90,15.59,0
US-2016-FP1432036-42647,0,15.60,-2.20,1
US-2016-GA145155-42672,0,598.74,-410.14,1
US-2016-GA1451555-42666,0,122.31,-10.89,1
US-2016-GB1457598-42734,0,30.55,-8.97,1
US-2016-GG14650140-42711,1,19.44,9.33,0
US-2016-GH1442536-42652,0,37.79,5.89,1
US-2016-GH1442598-42636,0,7.72,-1.68,1
US-2016-GK14620101-42475,0,516.49,-150.85,1
US-2016-GK14620140-42730,0,2875.54,355.63,1
US-2016-GK1462036-42720,0,48.93,-2.97,1
US-2016-GK1462055-42629,0,121.12,-38.54,1
US-2016-GM1444036-42611,1,23.42,-5.02,1
US-2016-GM14455140-42480,0,624.58,88.66,1
US-2016-GM1445598-42688,0,122.50,-2.06,1
US-2016-GM14680140-42531,0,177.48,19.97,1
US-2016-GT1463555-42589,0,229.02,-111.84,1
US-2016-GT1463598-42436,0,51.96,-3.54,1
US-2016-GT14710140-42711,0,1169.46,297.41,1
US-2016-HA14920140-42592,1,645.14,78.18,1
US-2016-HD1478598-42718,0,37.06,-1.86,1
US-2016-HE1480018-42547,0,250.72,-291.96,1
US-2016-HE1480098-42547,0,376.08,-166.60,1
US-2016-HF14995140-42617,0,430.94,68.68,0
US-2016-HG15025140-42596,0,89.32,19.80,0
US-2016-HJ1487536-42560,0,256.21,14.45,1
US-2016-HM14860140-42641,0,956.66,-225.10,1
US-2016-HM1486082-42478,0,132.05,-55.03,1
US-2016-HP148155-42637,0,577.86,-205.62,1
US-2016-HZ14950140-42444,0,21.88,6.29,1
US-2016-HZ1495082-42612,0,177.89,-38.59,1
US-2016-IL1510055-42632,0,281.34,-168.86,1
US-2016-IM1507055-42683,0,1052.53,-398.35,1
US-2016-JA1597055-42671,0,104.00,-59.86,1
US-2016-JB160005-42392,1,149.88,-152.10,1
US-2016-JB16045140-42436,1,502.22,-86.00,1
US-2016-JC1534055-42418,0,12.35,-5.35,1
US-2016-JC1538536-42386,0,114.68,-7.92,1
US-2016-JC1538536-42623,0,470.39,54.85,1
US-2016-JC1538582-42616,0,429.62,53.68,1
US-2016-JD1615036-42405,1,299.41,-10.61,1
US-2016-JE15475140-42697,0,60.45,-13.62,1
US-2016-JE1547536-42441,0,51.16,-52.88,1
US-2016-JE1561018-42723,0,136.74,-41.02,1
US-2016-JE1561036-42415,0,13.61,-7.09,1
US-2016-JE15745140-42652,0,61.96,27.88,0
US-2016-JE1574555-42702,0,17.57,-10.87,1
US-2016-JF15190140-42707,0,505.37,173.31,1
US-2016-JF1519082-42455,0,88.03,-24.97,1
US-2016-JH15910140-42650,0,28.85,14.43,0
US-2016-JH159855-42442,0,75.17,-28.83,1
US-2016-JH16180140-42696,0,195.14,-12.20,1
US-2016-JJ1576036-42652,0,294.34,-163.18,1
US-2016-JK152055-42585,1,63.70,-12.78,1
US-2016-JK1532536-42435,1,216.84,-44.34,1
US-2016-JK16120140-42617,0,83.95,-90.25,1
US-2016-JK1612055-42675,0,369.46,-168.10,1
US-2016-JL15130143-42693,0,20.05,-10.07,1
US-2016-JL1583555-42562,0,3.71,-1.67,1
US-2016-JL15850140-42486,0,108.42,-37.95,1
US-2016-JL1585018-42717,1,197.86,-98.96,1
US-2016-JM15655140-42717,0,402.64,62.46,1
US-2016-JM156555-42655,0,415.02,-311.06,1
US-2016-JM1586555-42514,1,32.68,-8.18,1
US-2016-JM16195140-42689,1,36.37,14.14,0
US-2016-JO15145140-42377,1,1671.93,456.97,0
US-2016-JO15280140-42480,0,156.52,51.21,1
US-2016-JP1546055-42722,1,212.71,-130.93,1
US-2016-JP16135140-42735,0,487.70,127.29,1
US-2016-JP1613555-42549,0,119.47,-35.85,1
US-2016-JR1567054-42538,0,1357.23,-700.37,1
US-2016-JR1570018-42714,0,275.68,-227.52,1
US-2016-JR1570055-42556,0,8.14,-4.90,1
US-2016-JR1570055-42714,0,413.52,-89.68,1
US-2016-JR16210140-42409,0,121.83,50.74,0
US-2016-JR16210140-42471,1,8.90,-6.53,1
US-2016-JS1559536-42630,0,13.06,-0.98,1
US-2016-JS1568518-42692,0,119.10,-152.70,1
US-2016-JS15940140-42527,0,132.17,-20.71,1
US-2016-KB162405-42597,0,208.57,-59.11,1
US-2016-KB1640555-42695,1,509.12,-173.10,1
US-2016-KB1658555-42522,0,296.52,-13.88,1
US-2016-KC16255140-42524,0,64.78,-12.96,1
US-2016-KC16255140-42693,0,1319.96,527.98,0
US-2016-KC1625582-42595,1,185.52,-6.98,1
US-2016-KD16270140-42431,0,6125.82,2253.43,1
US-2016-KD16495140-42707,0,203.10,75.65,1
US-2016-KD16495140-42721,0,3.68,1.80,0
US-2016-KD16615140-42609,0,146.69,45.84,1
US-2016-KF1628518-42555,0,49.39,-32.23,1
US-2016-KH1633036-42675,0,42.38,-3.76,1
US-2016-KL16555140-42637,0,537.61,-26.33,1
US-2016-KL16555140-42681,0,368.43,20.89,1
US-2016-KL1655555-42434,0,137.21,-77.75,1
US-2016-KM1637555-42683,1,441.74,-89.22,1
US-2016-KN1639055-42723,0,67.80,-19.42,1
US-2016-KN1645098-42594,0,92.72,-41.02,1
US-2016-KT16465140-42451,0,544.99,-3.24,1
US-2016-KT164655-42722,0,297.30,-89.20,1
US-2016-KW1657098-42598,0,43.75,-0.77,1
US-2016-LB16735143-42700,0,211.20,-123.20,1
US-2016-LB16795140-42650,1,801.55,-961.53,1
US-2016-LB16795140-42688,0,3.14,-4.70,1
US-2016-LB16795140-42706,0,1215.72,258.41,0
US-2016-LC16870143-42628,0,406.44,-264.24,1
US-2016-LC16960140-42421,1,471.08,2.94,1
US-2016-LC17050101-42616,0,80.35,-32.21,1
US-2016-LD168555-42485,0,436.60,-227.50,1
US-2016-LD1700598-42699,0,70.44,-38.28,1
US-2016-LH1675018-42436,1,97.05,-69.77,1
US-2016-LH1675055-42571,0,20.18,-5.06,1
US-2016-LH169005-42413,0,86.60,-46.26,1
US-2016-LH1690082-42400,0,474.24,24.32,1
US-2016-LH17155140-42512,0,121.44,14.76,1
US-2016-LH17155140-42562,0,492.28,-16.45,1
US-2016-LH17155140-42673,0,11.74,3.82,1
US-2016-LM1706555-42569,0,56.76,-14.24,1
US-2016-LP1708018-42688,0,483.20,-579.90,1
US-2016-LP1708082-42688,0,966.40,-96.70,1
US-2016-LR16915140-42716,0,85.22,7.46,1
US-2016-LR1691555-42654,0,324.06,-162.04,1
US-2016-LR1703536-42687,0,330.52,-73.52,1
US-2016-LS16975140-42681,0,319.98,17.08,1
US-2016-LS172455-42584,0,235.12,-27.44,1
US-2016-LW16990140-42496,0,1691.61,322.32,1
US-2016-LW169905-42608,0,35.14,-15.26,1
US-2016-LW1712536-42468,0,32.77,-3.71,1
US-2016-LW17215140-42508,0,63.93,-2.93,1
US-2016-MA17560140-42606,1,79.74,34.34,0
US-2016-MA1756055-42680,0,743.25,-214.95,1
US-2016-MA17995140-42680,0,196.33,91.46,0
US-2016-MA1799536-42678,1,1106.78,-545.10,1
US-2016-MB18085140-42441,0,244.01,-31.37,1
US-2016-MC17425140-42567,0,335.80,57.32,1
US-2016-MC17575140-42725,0,33.90,15.59,0
US-2016-MC1757582-42454,0,476.30,-76.04,1
US-2016-MC1757598-42452,0,454.78,-260.12,1
